Year,Product line,Product type,Product,Order method type,Retailer country,Revenue,Planned revenue,Product cost,Quantity,Unit cost,Unit price,Gross profit,Unit sale price
2004,Camping Equipment,Cooking Gear,TrailChef Cup,Fax,Germany,7785.18,8117.88,1885.3,2218,0.85,3.66,5899.88,3.51
2004,Camping Equipment,Cooking Gear,TrailChef Cup,Fax,Belgium,,,,,,,,
2004,Camping Equipment,Cooking Gear,TrailChef Cup,Fax,Switzerland,,,,,,,,
2004,Camping Equipment,Cooking Gear,TrailChef Cup,Fax,Austria,,,,,,,,
2004,Camping Equipment,Cooking Gear,TrailChef Cup,Fax,Italy,,,,,,,,
2004,Camping Equipment,Cooking Gear,TrailChef Cup,Fax,Spain,,,,,,,,
2004,Camping Equipment,Cooking Gear,TrailChef Kettle,Telephone,Canada,,,,,,,,
2004,Camping Equipment,Cooking Gear,TrailChef Kettle,Telephone,Mexico,43562.17,45727.98,19370.4,3459,5.6,13.22,24191.77,12.60333333
2004,Camping Equipment,Cooking Gear,TrailChef Kettle,Telephone,Brazil,53896.97,56608.04,23979.2,4282,5.6,13.22,29917.77,12.5925
2004,Camping Equipment,Cooking Gear,TrailChef Kettle,Telephone,Japan,224076.33,264849.48,108152.8,20034,5.48333333,13.22,115923.53,11.745
2004,Camping Equipment,Cooking Gear,TrailChef Kettle,Telephone,Korea,,,,,,,,
2004,Camping Equipment,Cooking Gear,TrailChef Kettle,Telephone,China,41418.39,69048.06,25592.7,5223,4.9,13.22,15825.69,7.93
2004,Camping Equipment,Cooking Gear,TrailChef Kettle,Telephone,Singapore,72289.7,96585.32,38103.8,7306,5.36666667,13.22,34185.9,10.83666667
2004,Camping Equipment,Cooking Gear,TrailChef Kettle,Telephone,Australia,,,,,,,,
2004,Camping Equipment,Cooking Gear,TrailChef Kettle,Telephone,Netherlands,37873.4,40083.04,16979.2,3032,5.6,13.22,20894.2,12.495
2004,Camping Equipment,Cooking Gear,TrailChef Kettle,Telephone,Sweden,,,,,,,,
2004,Camping Equipment,Cooking Gear,TrailChef Kettle,Telephone,Finland,70122.96,105971.52,40269.6,8016,5.13333333,13.22,29853.36,9.473333329999999
2004,Camping Equipment,Cooking Gear,TrailChef Kettle,Telephone,Denmark,79325.72,93809.12,38409.7,7096,5.48333333,13.22,40916.02,11.63
2004,Camping Equipment,Cooking Gear,TrailChef Kettle,Telephone,France,119358.6,139748.62,57447.6,10571,5.5,13.22,61911.0,11.70571429
2004,Camping Equipment,Cooking Gear,TrailChef Kettle,Telephone,Germany,,,,,,,,
2004,Camping Equipment,Cooking Gear,TrailChef Kettle,Telephone,Belgium,,,,,,,,
2004,Camping Equipment,Cooking Gear,TrailChef Kettle,Telephone,Switzerland,,,,,,,,
2004,Camping Equipment,Cooking Gear,TrailChef Kettle,Telephone,Austria,72025.33,87370.98,35268.8,6609,5.425,13.22,36756.53,11.5
2004,Camping Equipment,Cooking Gear,TrailChef Kettle,Telephone,Italy,,,,,,,,
2004,Camping Equipment,Cooking Gear,TrailChef Kettle,Telephone,Spain,,,,,,,,
2004,Camping Equipment,Cooking Gear,TrailChef Kettle,Web,Canada,103678.82,120169.8,49317.8,9090,5.5,13.22,54361.02,11.89857143
2004,Camping Equipment,Cooking Gear,TrailChef Kettle,Web,Mexico,47847.94,62067.9,24610.6,4695,5.36666667,13.22,23237.34,11.01666667
2004,Camping Equipment,Cooking Gear,TrailChef Kettle,Web,Brazil,109215.82,132794.9,53656.4,10045,5.425,13.22,55559.42,11.435
2004,Camping Equipment,Cooking Gear,TrailChef Kettle,Web,Japan,18993.04,20200.16,8556.8,1528,5.6,13.22,10436.24,12.43
2004,Camping Equipment,Cooking Gear,TrailChef Kettle,Web,Korea,98236.32,123607,49643.3,9350,5.425,13.22,48593.02,11.235
2004,Camping Equipment,Cooking Gear,TrailChef Kettle,Web,China,355952.7,406938.04,168789.6,30782,5.53636364,13.22,187163.1,11.89363636
2004,Camping Equipment,Cooking Gear,TrailChef Kettle,Web,Singapore,46657.47,49931.94,21151.2,3777,5.6,13.22,25506.27,12.36
2004,Camping Equipment,Cooking Gear,TrailChef Kettle,Web,Australia,,,,,,,,
2004,Camping Equipment,Cooking Gear,TrailChef Kettle,Web,Netherlands,138197.15,171912.88,69052.2,13004,5.425,13.22,69144.95,11.38625
2004,Camping Equipment,Cooking Gear,TrailChef Kettle,Web,Sweden,15436.24,16247.38,6882.4,1229,5.6,13.22,8553.84,12.56
2004,Camping Equipment,Cooking Gear,TrailChef Kettle,Web,Finland,42249.57,44934.78,19034.4,3399,5.6,13.22,23215.17,12.43
2004,Camping Equipment,Cooking Gear,TrailChef Kettle,Web,Denmark,25794.43,27431.5,11620,2075,5.6,13.22,14174.43,12.425
2004,Camping Equipment,Cooking Gear,TrailChef Kettle,Web,France,42332.89,58472.06,22801.8,4423,5.25,13.22,19531.09,10.18
2004,Camping Equipment,Cooking Gear,TrailChef Kettle,Web,Germany,32435.49,46970.66,18036.2,3553,5.25,13.22,14399.29,10.31
2004,Camping Equipment,Cooking Gear,TrailChef Kettle,Web,Belgium,34451.21,43811.08,17408.3,3314,5.36666667,13.22,17042.91,11.19
2004,Camping Equipment,Cooking Gear,TrailChef Kettle,Web,Switzerland,,,,,,,,
2004,Camping Equipment,Cooking Gear,TrailChef Kettle,Web,Austria,26775.9,27894.2,11816,2110,5.6,13.22,14959.9,12.69
2004,Camping Equipment,Cooking Gear,TrailChef Kettle,Web,Italy,46371.52,48808.24,20675.2,3692,5.6,13.22,25696.32,12.56
2004,Camping Equipment,Cooking Gear,TrailChef Kettle,Web,Spain,126971.54,153497.42,62151.6,11611,5.44444444,13.22,64819.94,11.54555556
2004,Camping Equipment,Cooking Gear,TrailChef Kettle,Special,Canada,,,,,,,,
2004,Camping Equipment,Cooking Gear,TrailChef Kettle,Special,Mexico,15310.64,16115.18,6826.4,1219,5.6,13.22,8484.24,12.56
2004,Camping Equipment,Cooking Gear,TrailChef Kettle,Special,Brazil,,,,,,,,
2004,Camping Equipment,Cooking Gear,TrailChef Kettle,Special,Japan,,,,,,,,
2004,Camping Equipment,Cooking Gear,TrailChef Kettle,Special,Korea,,,,,,,,
2004,Camping Equipment,Cooking Gear,TrailChef Kettle,Special,China,,,,,,,,
2004,Camping Equipment,Cooking Gear,TrailChef Kettle,Special,Singapore,27049.23,45093.42,16713.9,3411,4.9,13.22,10335.33,7.93
2004,Camping Equipment,Cooking Gear,TrailChef Kettle,Special,Australia,,,,,,,,
2004,Camping Equipment,Cooking Gear,TrailChef Kettle,Special,Netherlands,,,,,,,,
2004,Camping Equipment,Cooking Gear,TrailChef Kettle,Special,Sweden,,,,,,,,
2004,Camping Equipment,Cooking Gear,TrailChef Kettle,Special,Finland,,,,,,,,
2004,Camping Equipment,Cooking Gear,TrailChef Kettle,Special,Denmark,,,,,,,,
2004,Camping Equipment,Cooking Gear,TrailChef Kettle,Special,France,,,,,,,,
2004,Camping Equipment,Cooking Gear,TrailChef Kettle,Special,Germany,,,,,,,,
2004,Camping Equipment,Cooking Gear,TrailChef Kettle,Special,Belgium,9550.9,9848.9,4172,745,5.6,13.22,5378.9,12.82
2004,Camping Equipment,Cooking Gear,TrailChef Kettle,Special,Switzerland,,,,,,,,
2004,Camping Equipment,Cooking Gear,TrailChef Kettle,Special,Austria,10494.63,10932.94,4631.2,827,5.6,13.22,5863.43,12.69
2004,Camping Equipment,Cooking Gear,TrailChef Kettle,Special,Italy,,,,,,,,
2004,Camping Equipment,Cooking Gear,TrailChef Kettle,Special,Spain,,,,,,,,
2004,Camping Equipment,Cooking Gear,TrailChef Kettle,Mail,Canada,,,,,,,,
2004,Camping Equipment,Cooking Gear,TrailChef Kettle,Mail,Mexico,,,,,,,,
2004,Camping Equipment,Cooking Gear,TrailChef Kettle,Mail,Brazil,,,,,,,,
2004,Camping Equipment,Cooking Gear,TrailChef Kettle,Mail,Japan,,,,,,,,
2004,Camping Equipment,Cooking Gear,TrailChef Kettle,Mail,Korea,,,,,,,,
2004,Camping Equipment,Cooking Gear,TrailChef Kettle,Mail,China,,,,,,,,
2004,Camping Equipment,Cooking Gear,TrailChef Kettle,Mail,Singapore,,,,,,,,
2004,Camping Equipment,Cooking Gear,TrailChef Kettle,Mail,Australia,,,,,,,,
2004,Camping Equipment,Cooking Gear,TrailChef Kettle,Mail,Netherlands,36185.36,38086.82,16133.6,2881,5.6,13.22,20051.76,12.56
2004,Camping Equipment,Cooking Gear,TrailChef Kettle,Mail,Sweden,,,,,,,,
2004,Camping Equipment,Cooking Gear,TrailChef Kettle,Mail,Finland,,,,,,,,
2004,Camping Equipment,Cooking Gear,TrailChef Kettle,Mail,Denmark,,,,,,,,
2004,Camping Equipment,Cooking Gear,TrailChef Kettle,Mail,France,63257.54,77429.54,31241,5857,5.425,13.22,32016.54,11.4025
2004,Camping Equipment,Cooking Gear,TrailChef Kettle,Mail,Germany,,,,,,,,
2004,Camping Equipment,Cooking Gear,TrailChef Kettle,Mail,Belgium,,,,,,,,
2004,Camping Equipment,Cooking Gear,TrailChef Kettle,Mail,Switzerland,,,,,,,,
2004,Camping Equipment,Cooking Gear,TrailChef Kettle,Mail,Austria,,,,,,,,
2004,Camping Equipment,Cooking Gear,TrailChef Kettle,Mail,Italy,,,,,,,,
2004,Camping Equipment,Cooking Gear,TrailChef Kettle,Mail,Spain,14971.52,15758.24,6675.2,1192,5.6,13.22,8296.32,12.56
2004,Camping Equipment,Cooking Gear,TrailChef Kettle,E-mail,Canada,262926.64,293602.98,122558.8,22209,5.55882353,13.22,140367.84,12.09705882
2004,Camping Equipment,Cooking Gear,TrailChef Kettle,E-mail,Mexico,,,,,,,,
2004,Camping Equipment,Cooking Gear,TrailChef Kettle,E-mail,Brazil,,,,,,,,
2004,Camping Equipment,Cooking Gear,TrailChef Kettle,E-mail,Japan,134852.62,155652.28,63964.6,11774,5.5125,13.22,70888.02,11.98125
2004,Camping Equipment,Cooking Gear,TrailChef Kettle,E-mail,Korea,53436.92,57480.56,24348.8,4348,5.6,13.22,29088.12,12.29
2004,Camping Equipment,Cooking Gear,TrailChef Kettle,E-mail,China,,,,,,,,
2004,Camping Equipment,Cooking Gear,TrailChef Kettle,E-mail,Singapore,,,,,,,,
2004,Camping Equipment,Cooking Gear,TrailChef Kettle,E-mail,Australia,,,,,,,,
2004,Camping Equipment,Cooking Gear,TrailChef Kettle,E-mail,Netherlands,,,,,,,,
2004,Camping Equipment,Cooking Gear,TrailChef Kettle,E-mail,Sweden,,,,,,,,
2004,Camping Equipment,Cooking Gear,TrailChef Kettle,E-mail,Finland,,,,,,,,
2004,Camping Equipment,Cooking Gear,TrailChef Kettle,E-mail,Denmark,,,,,,,,
2004,Camping Equipment,Cooking Gear,TrailChef Kettle,E-mail,France,,,,,,,,
2004,Camping Equipment,Cooking Gear,TrailChef Kettle,E-mail,Germany,252511.55,294250.76,121156.7,22258,5.5125,13.22,131354.85,11.77875
2004,Camping Equipment,Cooking Gear,TrailChef Kettle,E-mail,Belgium,,,,,,,,
2004,Camping Equipment,Cooking Gear,TrailChef Kettle,E-mail,Switzerland,,,,,,,,
2004,Camping Equipment,Cooking Gear,TrailChef Kettle,E-mail,Austria,,,,,,,,
2004,Camping Equipment,Cooking Gear,TrailChef Kettle,E-mail,Italy,45721.4,59913.04,23666.3,4532,5.36666667,13.22,22055.1,11.06
2004,Camping Equipment,Cooking Gear,TrailChef Kettle,E-mail,Spain,,,,,,,,
2004,Camping Equipment,Cooking Gear,TrailChef Kettle,Fax,Canada,,,,,,,,
2004,Camping Equipment,Cooking Gear,TrailChef Kettle,Fax,Mexico,,,,,,,,
2004,Camping Equipment,Cooking Gear,TrailChef Kettle,Fax,Brazil,,,,,,,,
2004,Camping Equipment,Cooking Gear,TrailChef Kettle,Fax,Japan,53763.18,68836.54,27430.9,5207,5.36666667,13.22,26332.28,10.973333329999999
2004,Camping Equipment,Cooking Gear,TrailChef Kettle,Fax,Korea,,,,,,,,
2004,Camping Equipment,Cooking Gear,TrailChef Kettle,Fax,China,,,,,,,,
2004,Camping Equipment,Cooking Gear,TrailChef Kettle,Fax,Singapore,,,,,,,,
2004,Camping Equipment,Cooking Gear,TrailChef Kettle,Fax,Australia,,,,,,,,
2004,Camping Equipment,Cooking Gear,TrailChef Kettle,Fax,Netherlands,,,,,,,,
2004,Camping Equipment,Cooking Gear,TrailChef Kettle,Fax,Sweden,,,,,,,,
2004,Camping Equipment,Cooking Gear,TrailChef Kettle,Fax,Finland,38138.46,40360.66,17096.8,3053,5.6,13.22,21041.66,12.495
2004,Camping Equipment,Cooking Gear,TrailChef Kettle,Fax,Denmark,,,,,,,,
2004,Camping Equipment,Cooking Gear,TrailChef Kettle,Fax,France,,,,,,,,
2004,Camping Equipment,Cooking Gear,TrailChef Kettle,Fax,Germany,,,,,,,,
2004,Camping Equipment,Cooking Gear,TrailChef Kettle,Fax,Belgium,5974.12,6160.52,2609.6,466,5.6,13.22,3364.52,12.82
2004,Camping Equipment,Cooking Gear,TrailChef Kettle,Fax,Switzerland,,,,,,,,
2004,Camping Equipment,Cooking Gear,TrailChef Kettle,Fax,Austria,,,,,,,,
2004,Camping Equipment,Cooking Gear,TrailChef Kettle,Fax,Italy,,,,,,,,
2004,Camping Equipment,Cooking Gear,TrailChef Kettle,Fax,Spain,13853.68,14581.66,6176.8,1103,5.6,13.22,7676.88,12.56
2004,Camping Equipment,Cooking Gear,TrailChef Utensils,Telephone,Canada,14408.56,15007.62,7780,778,10,19.29,6628.56,18.52
2004,Camping Equipment,Cooking Gear,TrailChef Utensils,Telephone,Mexico,,,,,,,,
2004,Camping Equipment,Cooking Gear,TrailChef Utensils,Telephone,Brazil,10037.84,10455.18,5420,542,10,19.29,4617.84,18.52
2004,Camping Equipment,Cooking Gear,TrailChef Utensils,Telephone,Japan,157210.15,163945.71,84990,8499,10,19.29,72220.15,18.50272727
2004,Camping Equipment,Cooking Gear,TrailChef Utensils,Telephone,Korea,,,,,,,,
2004,Camping Equipment,Cooking Gear,TrailChef Utensils,Telephone,China,42415.62,44637.06,23140,2314,10,19.29,19275.62,18.33
2004,Camping Equipment,Cooking Gear,TrailChef Utensils,Telephone,Singapore,37245,39872.43,20670,2067,10,19.29,16575.0,18.035
2004,Camping Equipment,Cooking Gear,TrailChef Utensils,Telephone,Australia,,,,,,,,
2004,Camping Equipment,Cooking Gear,TrailChef Utensils,Telephone,Netherlands,64671.84,67360.68,34920,3492,10,19.29,29751.84,18.52
2004,Camping Equipment,Cooking Gear,TrailChef Utensils,Telephone,Sweden,,,,,,,,
2004,Camping Equipment,Cooking Gear,TrailChef Utensils,Telephone,Finland,13649.24,14216.73,7370,737,10,19.29,6279.24,18.52
2004,Camping Equipment,Cooking Gear,TrailChef Utensils,Telephone,Denmark,30329.04,31500.57,16330,1633,10,19.29,13999.04,18.58333333
2004,Camping Equipment,Cooking Gear,TrailChef Utensils,Telephone,France,99388.3,103857.36,53840,5384,10,19.29,45548.3,18.49625
2004,Camping Equipment,Cooking Gear,TrailChef Utensils,Telephone,Germany,,,,,,,,
2004,Camping Equipment,Cooking Gear,TrailChef Utensils,Telephone,Belgium,,,,,,,,
2004,Camping Equipment,Cooking Gear,TrailChef Utensils,Telephone,Switzerland,,,,,,,,
2004,Camping Equipment,Cooking Gear,TrailChef Utensils,Telephone,Austria,32965.56,33950.4,17600,1760,10,19.29,15365.56,18.79285714
2004,Camping Equipment,Cooking Gear,TrailChef Utensils,Telephone,Italy,,,,,,,,
2004,Camping Equipment,Cooking Gear,TrailChef Utensils,Telephone,Spain,,,,,,,,
2004,Camping Equipment,Cooking Gear,TrailChef Utensils,Web,Canada,59014.43,61380.78,31820,3182,10,19.29,27194.43,18.55166667
2004,Camping Equipment,Cooking Gear,TrailChef Utensils,Web,Mexico,29210.45,30632.52,15880,1588,10,19.29,13330.45,18.425
2004,Camping Equipment,Cooking Gear,TrailChef Utensils,Web,Brazil,89281.06,92765.61,48090,4809,10,19.29,41191.06,18.654
2004,Camping Equipment,Cooking Gear,TrailChef Utensils,Web,Japan,73561.44,76619.88,39720,3972,10,19.29,33841.44,18.52
2004,Camping Equipment,Cooking Gear,TrailChef Utensils,Web,Korea,59885.42,63695.58,33020,3302,10,19.29,26865.42,18.13333333
2004,Camping Equipment,Cooking Gear,TrailChef Utensils,Web,China,223231.68,236495.4,122600,12260,10,19.29,100631.68,18.26111111
2004,Camping Equipment,Cooking Gear,TrailChef Utensils,Web,Singapore,64294.64,67187.07,34830,3483,10,19.29,29464.64,18.4725
2004,Camping Equipment,Cooking Gear,TrailChef Utensils,Web,Australia,,,,,,,,
2004,Camping Equipment,Cooking Gear,TrailChef Utensils,Web,Netherlands,62552.15,64988.01,33690,3369,10,19.29,28862.15,18.58333333
2004,Camping Equipment,Cooking Gear,TrailChef Utensils,Web,Sweden,23557.44,24536.88,12720,1272,10,19.29,10837.44,18.52
2004,Camping Equipment,Cooking Gear,TrailChef Utensils,Web,Finland,101427.11,105998.55,54950,5495,10,19.29,46477.11,18.49285714
2004,Camping Equipment,Cooking Gear,TrailChef Utensils,Web,Denmark,35870.17,37480.47,19430,1943,10,19.29,16440.17,18.45666667
2004,Camping Equipment,Cooking Gear,TrailChef Utensils,Web,France,72117,75018.81,38890,3889,10,19.29,33227.0,18.55166667
2004,Camping Equipment,Cooking Gear,TrailChef Utensils,Web,Germany,95254.52,99266.34,51460,5146,10,19.29,43794.52,18.52
2004,Camping Equipment,Cooking Gear,TrailChef Utensils,Web,Belgium,25934.66,26697.36,13840,1384,10,19.29,12094.66,18.79285714
2004,Camping Equipment,Cooking Gear,TrailChef Utensils,Web,Switzerland,,,,,,,,
2004,Camping Equipment,Cooking Gear,TrailChef Utensils,Web,Austria,22994.59,23707.41,12290,1229,10,19.29,10704.59,18.71
2004,Camping Equipment,Cooking Gear,TrailChef Utensils,Web,Italy,10445.28,10879.56,5640,564,10,19.29,4805.28,18.52
2004,Camping Equipment,Cooking Gear,TrailChef Utensils,Web,Spain,97804.12,101870.49,52810,5281,10,19.29,44994.12,18.52
2004,Camping Equipment,Cooking Gear,TrailChef Utensils,Special,Canada,32651.91,33969.69,17610,1761,10,19.29,15041.91,18.58333333
2004,Camping Equipment,Cooking Gear,TrailChef Utensils,Special,Mexico,,,,,,,,
2004,Camping Equipment,Cooking Gear,TrailChef Utensils,Special,Brazil,,,,,,,,
2004,Camping Equipment,Cooking Gear,TrailChef Utensils,Special,Japan,,,,,,,,
2004,Camping Equipment,Cooking Gear,TrailChef Utensils,Special,Korea,,,,,,,,
2004,Camping Equipment,Cooking Gear,TrailChef Utensils,Special,China,15982.76,16647.27,8630,863,10,19.29,7352.76,18.52
2004,Camping Equipment,Cooking Gear,TrailChef Utensils,Special,Singapore,,,,,,,,
2004,Camping Equipment,Cooking Gear,TrailChef Utensils,Special,Australia,,,,,,,,
2004,Camping Equipment,Cooking Gear,TrailChef Utensils,Special,Netherlands,,,,,,,,
2004,Camping Equipment,Cooking Gear,TrailChef Utensils,Special,Sweden,,,,,,,,
2004,Camping Equipment,Cooking Gear,TrailChef Utensils,Special,Finland,,,,,,,,
2004,Camping Equipment,Cooking Gear,TrailChef Utensils,Special,Denmark,,,,,,,,
2004,Camping Equipment,Cooking Gear,TrailChef Utensils,Special,France,,,,,,,,
2004,Camping Equipment,Cooking Gear,TrailChef Utensils,Special,Germany,,,,,,,,
2004,Camping Equipment,Cooking Gear,TrailChef Utensils,Special,Belgium,,,,,,,,
2004,Camping Equipment,Cooking Gear,TrailChef Utensils,Special,Switzerland,,,,,,,,
2004,Camping Equipment,Cooking Gear,TrailChef Utensils,Special,Austria,6062.04,6249.96,3240,324,10,19.29,2822.04,18.71
2004,Camping Equipment,Cooking Gear,TrailChef Utensils,Special,Italy,,,,,,,,
2004,Camping Equipment,Cooking Gear,TrailChef Utensils,Special,Spain,,,,,,,,
2004,Camping Equipment,Cooking Gear,TrailChef Utensils,Mail,Canada,,,,,,,,
2004,Camping Equipment,Cooking Gear,TrailChef Utensils,Mail,Mexico,,,,,,,,
2004,Camping Equipment,Cooking Gear,TrailChef Utensils,Mail,Brazil,,,,,,,,
2004,Camping Equipment,Cooking Gear,TrailChef Utensils,Mail,Japan,11723.16,12210.57,6330,633,10,19.29,5393.16,18.52
2004,Camping Equipment,Cooking Gear,TrailChef Utensils,Mail,Korea,6286.56,6481.44,3360,336,10,19.29,2926.56,18.71
2004,Camping Equipment,Cooking Gear,TrailChef Utensils,Mail,China,,,,,,,,
2004,Camping Equipment,Cooking Gear,TrailChef Utensils,Mail,Singapore,,,,,,,,
2004,Camping Equipment,Cooking Gear,TrailChef Utensils,Mail,Australia,,,,,,,,
2004,Camping Equipment,Cooking Gear,TrailChef Utensils,Mail,Netherlands,12352.84,12866.43,6670,667,10,19.29,5682.84,18.52
2004,Camping Equipment,Cooking Gear,TrailChef Utensils,Mail,Sweden,,,,,,,,
2004,Camping Equipment,Cooking Gear,TrailChef Utensils,Mail,Finland,,,,,,,,
2004,Camping Equipment,Cooking Gear,TrailChef Utensils,Mail,Denmark,,,,,,,,
2004,Camping Equipment,Cooking Gear,TrailChef Utensils,Mail,France,7165.93,7388.07,3830,383,10,19.29,3335.93,18.71
2004,Camping Equipment,Cooking Gear,TrailChef Utensils,Mail,Germany,11914.5,12538.5,6500,650,10,19.29,5414.5,18.33
2004,Camping Equipment,Cooking Gear,TrailChef Utensils,Mail,Belgium,,,,,,,,
2004,Camping Equipment,Cooking Gear,TrailChef Utensils,Mail,Switzerland,,,,,,,,
2004,Camping Equipment,Cooking Gear,TrailChef Utensils,Mail,Austria,,,,,,,,
2004,Camping Equipment,Cooking Gear,TrailChef Utensils,Mail,Italy,,,,,,,,
2004,Camping Equipment,Cooking Gear,TrailChef Utensils,Mail,Spain,7334.32,7561.68,3920,392,10,19.29,3414.32,18.71
2004,Camping Equipment,Cooking Gear,TrailChef Utensils,E-mail,Canada,148158.12,155303.79,80510,8051,10,19.29,67648.12,18.43076923
2004,Camping Equipment,Cooking Gear,TrailChef Utensils,E-mail,Mexico,,,,,,,,
2004,Camping Equipment,Cooking Gear,TrailChef Utensils,E-mail,Brazil,,,,,,,,
2004,Camping Equipment,Cooking Gear,TrailChef Utensils,E-mail,Japan,44270.16,45929.49,23810,2381,10,19.29,20460.16,18.634
2004,Camping Equipment,Cooking Gear,TrailChef Utensils,E-mail,Korea,20053.02,21103.26,10940,1094,10,19.29,9113.02,18.33
2004,Camping Equipment,Cooking Gear,TrailChef Utensils,E-mail,China,,,,,,,,
2004,Camping Equipment,Cooking Gear,TrailChef Utensils,E-mail,Singapore,,,,,,,,
2004,Camping Equipment,Cooking Gear,TrailChef Utensils,E-mail,Australia,,,,,,,,
2004,Camping Equipment,Cooking Gear,TrailChef Utensils,E-mail,Netherlands,,,,,,,,
2004,Camping Equipment,Cooking Gear,TrailChef Utensils,E-mail,Sweden,31600.68,32715.84,16960,1696,10,19.29,14640.68,18.6625
2004,Camping Equipment,Cooking Gear,TrailChef Utensils,E-mail,Finland,,,,,,,,
2004,Camping Equipment,Cooking Gear,TrailChef Utensils,E-mail,Denmark,,,,,,,,
2004,Camping Equipment,Cooking Gear,TrailChef Utensils,E-mail,France,,,,,,,,
2004,Camping Equipment,Cooking Gear,TrailChef Utensils,E-mail,Germany,66110.58,69328.26,35940,3594,10,19.29,30170.58,18.43857143
2004,Camping Equipment,Cooking Gear,TrailChef Utensils,E-mail,Belgium,,,,,,,,
2004,Camping Equipment,Cooking Gear,TrailChef Utensils,E-mail,Switzerland,,,,,,,,
2004,Camping Equipment,Cooking Gear,TrailChef Utensils,E-mail,Austria,,,,,,,,
2004,Camping Equipment,Cooking Gear,TrailChef Utensils,E-mail,Italy,62430.55,64988.01,33690,3369,10,19.29,28740.55,18.55166667
2004,Camping Equipment,Cooking Gear,TrailChef Utensils,E-mail,Spain,25006.69,25906.47,13430,1343,10,19.29,11576.69,18.64666667
2004,Camping Equipment,Cooking Gear,TrailChef Utensils,Fax,Canada,9315.56,9702.87,5030,503,10,19.29,4285.56,18.52
2004,Camping Equipment,Cooking Gear,TrailChef Utensils,Fax,Mexico,,,,,,,,
2004,Camping Equipment,Cooking Gear,TrailChef Utensils,Fax,Brazil,4322.01,4455.99,2310,231,10,19.29,2012.01,18.71
2004,Camping Equipment,Cooking Gear,TrailChef Utensils,Fax,Japan,10000.8,10416.6,5400,540,10,19.29,4600.8,18.52
2004,Camping Equipment,Cooking Gear,TrailChef Utensils,Fax,Korea,,,,,,,,
2004,Camping Equipment,Cooking Gear,TrailChef Utensils,Fax,China,,,,,,,,
2004,Camping Equipment,Cooking Gear,TrailChef Utensils,Fax,Singapore,21739.38,22877.94,11860,1186,10,19.29,9879.38,18.33
2004,Camping Equipment,Cooking Gear,TrailChef Utensils,Fax,Australia,,,,,,,,
2004,Camping Equipment,Cooking Gear,TrailChef Utensils,Fax,Netherlands,,,,,,,,
2004,Camping Equipment,Cooking Gear,TrailChef Utensils,Fax,Sweden,,,,,,,,
